"status","candidate_basis","acquisition_expansion","catalog_scope","decor_id","item_id","decor_name","source_text","achievement_ids","quest_ids","npc_ids","spell_ids","currency_ids","source_item_ids","classification_note","acquisition_source_url","item_name","item_expansion_id","flags","type","model_type","weight_cost"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","938","245477","Small Forsaken War Tent","Provisioner Mukra (Zuldazar) 200 War Resources","","","148924","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/938/small-forsaken-war-tent-938/","Small Forsaken War Tent","-3","3","1","1","5"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","939","245471","Blightfire Lantern","Provisioner Mukra (Zuldazar) 150 War Resources","","","148924","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/939/blightfire-lantern-939/","Blightfire Lantern","-3","3","1","1","1"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","940","245472","Blightfire Hanging Lantern","Provisioner Mukra (Zuldazar) 150 War Resources","","","148924","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/940/blightfire-hanging-lantern-940/","Blightfire Hanging Lantern","-3","3","2","1","1"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","941","245478","Lordaeron Sconce","Arcanist Peroleth (Port of Zandalar, Dazar'alor) 200 War Resources","","","251921","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/941/lordaeron-sconce-941/","Lordaeron Sconce","-3","3","2","1","1"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","942","245479","Blightfire Sconce","Arcanist Peroleth (Port of Zandalar, Dazar'alor) 300 War Resources","","","251921","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/942/blightfire-sconce-942/","Blightfire Sconce","-3","3","2","1","1"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","943","245482","Undercity Spiked Chest","Captain Zen'taga (Port of Zandalar, Dazar'alor) 250 Seafarer's Dubloon","","","148923","","1710","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/943/undercity-spiked-chest-943/","Undercity Spiked Chest","-3","3","1","1","1"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","944","241062","Lordaeron Rectangular Rug","Ready for War Arcanist Peroleth (Port of Zandalar, Dazar'alor) 200 War Resources","12509","","251921","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/944/lordaeron-rectangular-rug-944/","Lordaeron Rectangular Rug","-3","3","4","1","3"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","945","245480","Lordaeron Torch","Arcanist Peroleth (Port of Zandalar, Dazar'alor) 200 War Resources","","","251921","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/945/lordaeron-torch-945/","Lordaeron Torch","-3","3","1","1","3"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","946","245481","Blightfire Torch","Arcanist Peroleth (Port of Zandalar, Dazar'alor) 300 War Resources","","","251921","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/946/blightfire-torch-946/","Blightfire Torch","-3","3","1","1","3"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","948","241066","Forsaken Spiked Brazier","Darkshore Rares","","","","","","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/948/forsaken-spiked-brazier-948/","Forsaken Spiked Brazier","-3","3","1","1","3"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","949","241067","Large Forsaken Spiked Brazier","Provisioner Mukra (Zuldazar) 200 War Resources","","","148924","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/949/large-forsaken-spiked-brazier-949/","Large Forsaken Spiked Brazier","-3","3","1","1","3"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","full_catalog_acquisition_match","1118","245427","Dark Iron Expedition Tent","Dark Iron Dwarves (Stormwind City, Blackrock Depths) Dedric Sleetshaper (Dun Morogh) 1200","","53566","253235","","","","Battle for Azeroth Dark Iron Dwarf allied-race quest 53566 is the acquisition requirement despite the Warlords of Draenor theme tag","https://housing.wowdb.com/decor/1118/dark-iron-expedition-tent-1118/","Dark Iron Expedition Tent","-3","3","1","1","5"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1161","245496","Small Mask of Bwonsamdi, Loa of Graves","Jewelcrafting Battle for Azeroth Jewelcrafting (140)","","","","1260501","","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1161/small-mask-of-bwonsamdi-loa-of-graves-1161/","Small Mask of Bwonsamdi, Loa of Graves","7","3","2","1","1"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1168","243101","Red Dazar'alor Rug","Tailoring Battle for Azeroth Tailoring (140)","","","","1260458","","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1168/red-dazaralor-rug-1168/","Red Dazar'alor Rug","7","3","4","1","3"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1170","245488","Zandalari Rickshaw","The Aid of the Loa (Nazmir) Provisioner Lija (Nazmir) 500 War Resources","","47188","135459","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1170/zandalari-rickshaw-1170/","Zandalari Rickshaw","-3","3","1","1","3"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1175","245487","Bookcase of Gonk","Raptari Rider T'lama (Zuldazar) 500 War Resources","13038","","252326","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1175/bookcase-of-gonk-1175/","Bookcase of Gonk","-3","3","1","1","3"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1178","245495","Dazar'alor Market Tent","Provisioner Lija (Nazmir) 400 War Resources","","","135459","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1178/dazaralor-market-tent-1178/","Dazar'alor Market Tent","-3","3","1","1","5"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1179","245491","Bwonsamdi's Golden Gong","Halting the Empire's Fall (Nazmir) T'lama (Zuldazar) 600 War Resources","","50808","252326","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1179/bwonsamdis-golden-gong-1179/","Bwonsamdi's Golden Gong","-3","3","1","1","5"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1180","243113","Blue Dazar'alor Rug","T'lama (Zuldazar) 150 War Resources","","","252326","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1180/blue-dazaralor-rug-1180/","Blue Dazar'alor Rug","-3","3","4","1","3"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","full_catalog_acquisition_match","1183","245522","Grand Mask of Bwonsamdi, Loa of Graves","Zandalar Forever! T'lama (Zuldazar) 1200 War Resources","12479","","252326","","1560","","Acquisition source or required content is Battle for Azeroth despite another expansion theme tag","https://housing.wowdb.com/decor/1183/grand-mask-of-bwonsamdi-loa-of-graves-1183/","Grand Mask of Bwonsamdi, Loa of Graves","-3","3","2","1","5"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1185","245494","Idol of Pa'ku, Master of Winds","Paku'ai T'lama (Zuldazar) 200 War Resources","13039","","252326","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1185/idol-of-paku-master-of-winds-1185/","Idol of Pa'ku, Master of Winds","-3","3","1","1","1"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1188","245497","Golden Loa's Altar","Loa Expectations T'lama (Zuldazar) 500 War Resources","12614","","252326","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1188/golden-loas-altar-1188/","Golden Loa's Altar","-3","3","1","1","5"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1189","245521","Stone Zandalari Lamp","T'lama (Zuldazar) 100 War Resources","","","252326","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1189/stone-zandalari-lamp-1189/","Stone Zandalari Lamp","-3","3","1","1","1"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1191","245490","Dazar'alor Forge","Professional Zandalari Master T'lama (Zuldazar) 600 War Resources","12733","","252326","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1191/dazaralor-forge-1191/","Dazar'alor Forge","-3","3","1","1","5"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1192","245489","Zuldazar Stool","We'll Meet Again (Nazmir) T'lama (Zuldazar) 150 War Resources","","47250","252326","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1192/zuldazar-stool-1192/","Zuldazar Stool","-3","3","1","1","1"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1193","245486","Tired Troll's Bench","The Bargain is Struck (Zuldazar) T'lama (Zuldazar) 150 War Resources","","47432","252326","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1193/tired-trolls-bench-1193/","Tired Troll's Bench","-3","3","1","1","3"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1196","245493","Idol of Rezan, Loa of Kings","To Sacrifice a Loa T'lama (Zuldazar) 200 War Resources","","47741","252326","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1196/idol-of-rezan-loa-of-kings-1196/","Idol of Rezan, Loa of Kings","-3","3","1","1","1"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1197","243130","Zandalari Weapon Rack","T'lama (Zuldazar) 300 War Resources","","","252326","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1197/zandalari-weapon-rack-1197/","Zandalari Weapon Rack","-3","3","1","1","3"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1199","245413","Zandalari Sconce","Provisioner Lija (Nazmir) 150 War Resources","","","135459","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1199/zandalari-sconce-1199/","Zandalari Sconce","-3","3","2","1","3"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1200","245414","Zandalari Skullfire Lamp","Jewelcrafting Battle for Azeroth Jewelcrafting (140)","","","","1260492","","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1200/zandalari-skullfire-lamp-1200/","Zandalari Skullfire Lamp","7","3","1","1","3"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1205","245485","Golden Zandalari Bed","Of Dark Deeds and Dark Days (Zuldazar) T'lama (Zuldazar) 1000 War Resources","","50963","252326","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1205/golden-zandalari-bed-1205/","Golden Zandalari Bed","-3","3","1","1","5"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1217","245499","Gilded Zandalari Table","Inscription Battle for Azeroth Inscription (140)","","","","1260577","","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1217/gilded-zandalari-table-1217/","Gilded Zandalari Table","7","3","1","1","3"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1218","245500","Red Dazar'alor Tent","Provisioner Lija (Nazmir) 400 War Resources","","","135459","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1218/red-dazaralor-tent-1218/","Red Dazar'alor Tent","-3","3","1","1","5"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1241","245412","Zandalari Ritual Drum","Leatherworking Battle for Azeroth Leatherworking (140)","","","","1260485","","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1241/zandalari-ritual-drum-1241/","Zandalari Ritual Drum","7","3","1","1","5"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1310","245417","Akunda the Tapestry","Clearing the Fog (Vol'dun) T'lama (Zuldazar) 400 War Resources","","47874","252326","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1310/akunda-the-tapestry-1310/","Akunda the Tapestry","-3","3","2","1","3"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1311","245418","Zanchuli Tapestry","Tailoring Battle for Azeroth Tailoring (140)","","","","1260475","","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1311/zanchuli-tapestry-1311/","Zanchuli Tapestry","7","3","2","1","3"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1312","245416","Zuldazar Fencepost","Inscription Battle for Azeroth Inscription (140)","","","","1260508","","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1312/zuldazar-fencepost-1312/","Zuldazar Fencepost","7","3","1","1","1"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1313","245415","Zuldazar Fence","Inscription Battle for Azeroth Inscription (140)","","","","1260564","","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1313/zuldazar-fence-1313/","Zuldazar Fence","7","3","1","1","1"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1417","244325","Zuldazar Cook's Griddle","The Zandalari Menu T'lama (Zuldazar) 400 War Resources","12746","","252326","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1417/zuldazar-cooks-griddle-1417/","Zuldazar Cook's Griddle","-3","35","1","1","3"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1418","244326","Zandalari Wall Shelf","Dune Rider T'lama (Zuldazar) 150 War Resources","13018","","252326","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1418/zandalari-wall-shelf-1418/","Zandalari Wall Shelf","-3","3","2","1","1"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1697","245263","Zocalo Drinks","The Source of the Problem T'lama (Zuldazar) 150 War Resources","","48554","252326","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1697/zocalo-drinks-1697/","Zocalo Drinks","-3","3","1","1","1"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1704","245271","Old Salt's Fireplace","Come Sail Away Pearl Barlow (Tiragarde Sound) 800 War Resources","12582","","252345","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1704/old-salts-fireplace-1704/","Old Salt's Fireplace","-3","3","1","1","5"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","full_catalog_acquisition_match","1836","245627","Elven Temple Brazier","Darkshore Rares","","","","","","","Acquisition source or required content is Battle for Azeroth despite another expansion theme tag","https://housing.wowdb.com/decor/1836/elven-temple-brazier-1836/","Elven Temple Brazier","-3","3","1","1","1"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1880","245681","Tidesage's Fireplace","Shrine of the Storm Vol'zith the Whisperer (Shrine of the Storm)","","","","","","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1880/tidesages-fireplace-1880/","Tidesage's Fireplace","-3","3","1","1","5"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","1900","245984","Sagehold Window","The Abyssal Council Caspian (Stormsong Valley) 350 War Resources","","50783","252313","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/1900/sagehold-window-1900/","Sagehold Window","-3","3","2","1","3"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","full_catalog_acquisition_match","2000","246110","Filigree Moon Sconce","Darkshore Rares","","","","","","","Acquisition source or required content is Battle for Azeroth despite another expansion theme tag","https://housing.wowdb.com/decor/2000/filigree-moon-sconce-2000/","Filigree Moon Sconce","-3","3","2","1","1"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","2091","246222","Boralus String Lights","Provisioner Fray (Boralus) 75 War Resources","","","135808","","1560","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/2091/boralus-string-lights-2091/","Boralus String Lights","-3","3","3","1","1"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","full_catalog_acquisition_match","2238","246421","Stolen Ironforge Seat","Freehold Harlan Sweete (Freehold)","","","","","","","Acquisition source or required content is Battle for Azeroth despite another expansion theme tag","https://housing.wowdb.com/decor/2238/stolen-ironforge-seat-2238/","Stolen Ironforge Seat","-3","3","1","1","1"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","full_catalog_acquisition_match","2322","246479","Gnomish T.O.O.L.B.O.X.","M.C., Hammered Stolen Royal Vendorbot (Mechagon) 5 Community Coupons","13723","","150716","","3363","","Acquisition source or required content is Battle for Azeroth despite another expansion theme tag","https://housing.wowdb.com/decor/2322/gnomish-toolbox-2322/","Gnomish T.O.O.L.B.O.X.","-3","3","1","1","1"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","full_catalog_acquisition_match","2323","246480","Automated Gnomeregan Guardian","Stolen Royal Vendorbot (Mechagon) 800 & 5 Chain Ignitercoil & 5 Galvanic Oscillator","","","150716","","","168327;168832","Acquisition source or required content is Battle for Azeroth despite another expansion theme tag","https://housing.wowdb.com/decor/2323/automated-gnomeregan-guardian-2323/","Automated Gnomeregan Guardian","-3","3","1","1","5"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","2324","246481","Retired Industrial Gnomegrabber","Self-Assembling Homeware Kit (Mechagon)","","","","","","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/2324/retired-industrial-gnomegrabber-2324/","Retired Industrial Gnomegrabber","-3","3","1","1","5"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","2325","246482","Mechanical Gnomish Lamppost","Junkyard Tinkering","","","","","","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/2325/mechanical-gnomish-lamppost-2325/","Mechanical Gnomish Lamppost","-3","3","1","1","3"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","2326","246483","Redundant Reclamation Rig","Diversified Investments Stolen Royal Vendorbot (Mechagon) 400 & 1 Chain Ignitercoil & 2 Energy Cell","13473","","150716","","","168327;170500","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/2326/redundant-reclamation-rig-2326/","Redundant Reclamation Rig","-3","3","1","1","5"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","2327","246484","Mechagon Hanging Floodlight","Stolen Royal Vendorbot (Mechagon) 1 Energy Cell","","","150716","","","170500","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/2327/mechagon-hanging-floodlight-2327/","Mechagon Hanging Floodlight","-3","3","3","1","1"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","2328","246485","Mechagnome Sustenance Distributor","Junkyard Tinkering","","","","","","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/2328/mechagnome-sustenance-distributor-2328/","Mechagnome Sustenance Distributor","-3","3","1","1","3"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","2329","246486","Gnomish Tesla Mega-Coil","Engineering Battle for Azeroth Engineering (140)","","","","1260352","","","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/2329/gnomish-tesla-mega-coil-2329/","Gnomish Tesla Mega-Coil","7","3","1","1","5"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","2330","246487","Gnomish Tesla Coil","Spare A Chair (quest 92580) requires purchasing Bolt Chair in Rustbolt, Mechagon for 10 Spare Parts; later sold by Second Chair Pawdo","","92580","252312;150716","","","166846","The quest reward is unlocked by a required BFA Mechagon purchase; the later Pawdo vendor does not change ownership","https://housing.wowdb.com/decor/2330/gnomish-tesla-coil-2330/","Gnomish Tesla Coil","-3","3","1","1","3"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","2337","246497","Small Emergency Warning Lamp","Stolen Royal Vendorbot (Mechagon) 1 Energy Cell","","","150716","","","170500","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/2337/small-emergency-warning-lamp-2337/","Small Emergency Warning Lamp","-3","3","1","1","1"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","2338","246498","Emergency Warning Lamp","Stolen Royal Vendorbot (Mechagon) 80 & 1 Energy Cell","","","150716","","","170500","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/2338/emergency-warning-lamp-2338/","Emergency Warning Lamp","-3","3","1","1","3"
"acquisition_bfa_confirmed","live_catalog_acquisition_audit","bfa","bfa_theme","2339","246499","Mechagon Eyelight Lamp","Stolen Royal Vendorbot (Mechagon) 120 & 2 Energy Cell","","","150716","","","170500","Acquisition source or required content is Battle for Azeroth","https://housing.wowdb.com/decor/2339/mechagon-eyelight-lamp-2339/","Mechagon Eyelight Lamp","-3","3","1","1","3"
