"status","current_exists","achievement_id","title","description","category_id","category_name","criteria_tree_id","reward_item_id","flags","points"
"shadowlands_category_confirmed","True","14297","Three Choose One","Defeat each of the combatants last throughout multiple completions of the Affront of Challengers encounter in the Theater of Pain on Mythic difficulty.","15428","Shadowlands Dungeon","85712","0","0","10"
"shadowlands_category_confirmed","True","14303","Explore Bastion","Explore Bastion, revealing the covered areas of the world map.","15436","Shadowlands","85720","0","0","10"
"shadowlands_category_confirmed","True","14304","Explore Ardenweald","Explore Ardenweald, revealing the covered areas of the world map.","15436","Shadowlands","85721","0","0","10"
"shadowlands_category_confirmed","True","14305","Explore Maldraxxus","Explore Maldraxxus, revealing the covered areas of the world map.","15436","Shadowlands","85722","0","0","10"
"shadowlands_category_confirmed","True","14306","Explore Revendreth","Explore Revendreth, revealing the covered areas of the world map.","15436","Shadowlands","85723","0","0","10"
"shadowlands_category_confirmed","True","14307","Adventurer of Bastion","Complete 15 of the following special encounters in Bastion.","15436","Shadowlands","85724","0","0","10"
"shadowlands_category_confirmed","True","14308","Adventurer of Maldraxxus","Complete 15 of the following special encounters in Maldraxxus.","15436","Shadowlands","85725","0","0","10"
"shadowlands_category_confirmed","True","14309","Adventurer of Ardenweald","Complete 15 of the following special encounters in Ardenweald.","15436","Shadowlands","85726","0","0","10"
"shadowlands_category_confirmed","True","14310","Adventurer of Revendreth","Complete 15 of the following special encounters in Revendreth.","15436","Shadowlands","85727","0","0","10"
"shadowlands_category_confirmed","True","14311","Treasures of Bastion","Discover the hidden treasures of Bastion.","15436","Shadowlands","85728","0","0","10"
"shadowlands_category_confirmed","True","14312","Treasures of Maldraxxus","Discover the hidden treasures of Maldraxxus.","15436","Shadowlands","85729","0","0","10"
"shadowlands_category_confirmed","True","14313","Treasures of Ardenweald","Discover the hidden treasures of Ardenweald.","15436","Shadowlands","85730","0","0","10"
"shadowlands_category_confirmed","True","14314","Treasures of Revendreth","Discover the hidden treasures of Revendreth.","15436","Shadowlands","85731","0","0","10"
"shadowlands_category_confirmed","True","14315","Shadowlands Diplomat","Earn Revered with all of the reputations listed below.","15439","Shadowlands","85732","0","131072","10"
"shadowlands_category_confirmed","True","14320","Surgeon's Supplies","Defeat Surgeon Stitchflesh after destroying two barrels of spare parts in the Necrotic Wake on Mythic difficulty.","15428","Shadowlands Dungeon","85846","0","0","10"
"snapshot_candidate","True","14322","Glory of the Shadowlands Hero","Complete the Shadowlands Mythic dungeon achievements listed below.","168","Dungeons & Raids","85849","184183","143360","25"
"shadowlands_category_confirmed","True","14323","ExSPEARiential","Defeat Devos, Paragon of Doubt after hitting her with five Spears of Duty in the Spires of Ascension on Mythic difficulty.","15428","Shadowlands Dungeon","85861","0","0","10"
"shadowlands_category_confirmed","True","14324","Heroic: Spires of Ascension","Defeat Devos, Paragon of Doubt in Spires of Ascension on Heroic difficulty or higher","15428","Shadowlands Dungeon","85863","0","0","10"
"shadowlands_category_confirmed","True","14325","Mythic: Spires of Ascension","Defeat Devos, Paragon of Doubt in Spires of Ascension on Mythic or Mythic Keystone difficulty.","15428","Shadowlands Dungeon","85865","0","0","10"
"shadowlands_category_confirmed","True","14326","Spires of Ascension","Defeat Devos, Paragon of Doubt in Spires of Ascension.","15428","Shadowlands Dungeon","85867","0","0","10"
"shadowlands_category_confirmed","True","14327","I Can See My House From Here","Gather all five orbs within 60 seconds of each other in Spires of Ascension after defeating Devos, Paragon of Doubt in the Spires of Ascension on Mythic difficulty.","15428","Shadowlands Dungeon","85884","0","0","10"
"snapshot_candidate","True","14328","Professional Shadowlands Master","Obtain the maximum skill points in a ""Shadowlands"" category of a profession.","169","Professions","85886","0","4096","10"
"snapshot_candidate","True","14329","Working the Afterlife","Obtain maximum skill points in a ""Shadowlands"" category of two primary professions.","169","Professions","85898","0","0","10"
"snapshot_candidate","True","14330","Shadowlands Master of All","Raise all primary professions to maximum skill points in the ""Shadowlands"" category.","169","Professions","85910","0","143360","50"
"shadowlands_category_confirmed","True","14331","Goliath Offline","Defeat Oryphrion after activating and destroying all three Shattered Devastators in the Spires of Ascension on Mythic difficulty.","15428","Shadowlands Dungeon","85922","0","0","10"
"snapshot_candidate","True","14332","Shadowlands Cook","Obtain 75 skill points in the ""Shadowlands"" category of cooking.","170","Cooking","85926","0","0","10"
"snapshot_candidate","True","14333","Shadowlands Fisherman","Obtain 200 skill points in the ""Shadowlands"" category of fishing.","171","Fishing","85928","0","0","10"
"shadowlands_category_confirmed","True","14334","Into the Maw","Complete the introduction to Shadowlands.","15422","Shadowlands","85939","0","0","10"
"shadowlands_category_confirmed","True","14335","The Ascended","Earn Exalted status with the Ascended.","15439","Shadowlands","85988","0","0","5"
"shadowlands_category_confirmed","True","14336","Undying Army","Earn Exalted status with the Undying Army.","15439","Shadowlands","85990","0","0","5"
"shadowlands_category_confirmed","True","14337","The Wild Hunt","Earn Exalted status with the Wild Hunt.","15439","Shadowlands","85992","0","0","5"
"shadowlands_category_confirmed","True","14338","Court of Harvesters","Earn Exalted status with the Court of Harvesters.","15439","Shadowlands","85994","0","0","5"
"shadowlands_category_confirmed","True","14339","Shard Labor","Find all of the lost anima crystal shards in Bastion.","15436","Shadowlands","86020","0","131200","10"
"shadowlands_category_hidden","True","14340","The Path Towards Ascension 1","Defeat a boss in the Path of Ascension.","15441","Covenant Sanctums","86021","0","1048576","0"
"shadowlands_category_hidden","True","14342","The Path Towards Ascension 3","Defeat three bosses in the Path of Ascension.","15441","Covenant Sanctums","86062","0","1048576","0"
"shadowlands_category_hidden","True","14343","The Path Towards Ascension 5","Defeat five bosses in the Path of Ascension.","15441","Covenant Sanctums","86103","0","1048576","0"
"shadowlands_category_hidden","True","14344","The Path Towards Ascension 7","Defeat seven bosses in the Path of Ascension.","15441","Covenant Sanctums","86144","0","1048576","0"
"shadowlands_category_hidden","True","14345","The Path Towards Ascension 12","Defeat 12 bosses in the Path of Ascension.","15441","Covenant Sanctums","86185","0","1048576","0"
"shadowlands_category_hidden","True","14346","The Path Towards Ascension 16","Defeat 16 bosses in the Path of Ascension.","15441","Covenant Sanctums","86226","0","1048576","0"
"shadowlands_category_confirmed","True","14347","Full Gores Meal","Defeat Globgrog after feeding him a three course meal in Plaguefall on Mythic difficulty.","15428","Shadowlands Dungeon","86268","0","0","10"
"shadowlands_category_hidden","True","14348","The Path Towards Ascension 20","Defeat 20 bosses in the Path of Ascension.","15441","Covenant Sanctums","86276","0","1048576","0"
"shadowlands_category_hidden","True","14349","The Path Towards Ascension 24","Defeat 24 bosses in the Path of Ascension.","15441","Covenant Sanctums","86318","0","1048576","0"
"shadowlands_category_hidden","True","14351","The Path Towards Ascension 39","Defeat 39 bosses in the Path of Ascension.","15441","Covenant Sanctums","86360","0","1048576","0"
"shadowlands_category_confirmed","True","14352","Nobody Puts Denathrius in a Corner","Defeat Lord Chamberlain with 3 Sinstone Statues in corners of the room in the Halls of Atonement on Mythic difficulty.","15428","Shadowlands Dungeon","86413","0","0","10"
"shadowlands_category_confirmed","True","14353","Ardenweald's a Stage","Participate in the following plays at the Star Lake Amphitheater:","15436","Shadowlands","86446","0","0","5"
"shadowlands_category_confirmed","True","14354","Highly Communicable","Defeat Hakkar, the Manastorms, Dealer Xy'exa, and Mueh'zala while at least one party member is afflicted with Corrupted Blood within a single visit to in De Other Side on Mythic difficulty.","15428","Shadowlands Dungeon","86458","0","0","10"
"snapshot_candidate","True","14355","Glory of the Nathria Raider","Complete the Castle Nathria raid achievements listed below.","168","Dungeons & Raids","86465","182596","143360","25"
"shadowlands_category_confirmed","True","14356","Mythic: Shriekwing","Defeat Shriekwing in Castle Nathria on Mythic difficulty.","15438","Shadowlands Raid","86470","0","4096","10"
"shadowlands_category_confirmed","True","14357","Mythic: Huntsman Altimor","Defeat Huntsman Altimor in Castle Nathria on Mythic difficulty.","15438","Shadowlands Raid","86472","0","4096","10"
"shadowlands_category_confirmed","True","14358","Mythic: Hungering Destroyer","Defeat the Hungering Destroyer in Castle Nathria on Mythic difficulty.","15438","Shadowlands Raid","86474","0","4096","10"
"shadowlands_category_confirmed","True","14359","Mythic: Artificer Xy'mox","Defeat Artificer Xy'mox in Castle Nathria on Mythic difficulty.","15438","Shadowlands Raid","86476","0","4096","10"
"shadowlands_category_confirmed","True","14360","Mythic: Sun King's Salvation","Defeat Sun King's Salvation in Castle Nathria on Mythic difficulty.","15438","Shadowlands Raid","86478","0","4096","10"
"shadowlands_category_confirmed","True","14361","Mythic: Lady Inerva Darkvein","Defeat Lady Inerva Darkvein in Castle Nathria on Mythic difficulty.","15438","Shadowlands Raid","86480","0","4096","10"
"shadowlands_category_confirmed","True","14362","Mythic: The Council of Blood","Defeat The Council of Blood in Castle Nathria on Mythic difficulty.","15438","Shadowlands Raid","86482","0","4096","10"
"shadowlands_category_confirmed","True","14363","Mythic: Sludgefist","Defeat Sludgefist in Castle Nathria on Mythic difficulty.","15438","Shadowlands Raid","86484","0","4096","10"
"shadowlands_category_confirmed","True","14364","Mythic: Stone Legion Generals","Defeat the Stone Legion Generals in Castle Nathria on Mythic difficulty.","15438","Shadowlands Raid","86486","0","4096","10"
"shadowlands_category_confirmed","True","14365","Mythic: Sire Denathrius","Defeat Sire Denathrius in Castle Nathria on Mythic difficulty.","15438","Shadowlands Raid","86488","0","4096","10"
"shadowlands_category_confirmed","True","14366","The Necrotic Wake","Defeat Nalthor the Rimebinder in The Necrotic Wake.","15428","Shadowlands Dungeon","86490","0","0","10"
"shadowlands_category_confirmed","True","14367","Heroic: The Necrotic Wake","Defeat Nalthor the Rimebinder in The Necrotic Wake on Heroic difficulty or higher.","15428","Shadowlands Dungeon","86492","0","0","10"
"shadowlands_category_confirmed","True","14368","Mythic: The Necrotic Wake","Defeat Nalthor the Rimebinder in The Necrotic Wake on Mythic or Mythic Keystone difficulty.","15428","Shadowlands Dungeon","86494","0","0","10"
"shadowlands_category_confirmed","True","14369","Plaguefall","Defeat Margrave Stradama in Plaguefall.","15428","Shadowlands Dungeon","86496","0","0","10"
"shadowlands_category_confirmed","True","14370","Halls of Atonement","Defeat Lord Chamberlain in the Halls of Atonement.","15428","Shadowlands Dungeon","86498","0","0","10"
"shadowlands_category_confirmed","True","14371","Mists of Tirna Scithe","Defeat Tred'ova in Mists of Tirna Scithe.","15428","Shadowlands Dungeon","86501","0","0","10"
"shadowlands_category_confirmed","True","14372","Theater of Pain","Defeat Mordretha, the Endless Empress in Theater of Pain.","15428","Shadowlands Dungeon","86503","0","0","10"
"shadowlands_category_confirmed","True","14373","De Other Side","Defeat Mueh'zala in De Other Side.","15428","Shadowlands Dungeon","86505","0","0","10"
"shadowlands_category_confirmed","True","14374","Couple's Therapy","Cause Millhouse and Millificent to strike each other with each Shadowfury and Echo Finger Laser X-treme cast and defeat the Manastorms in De Other Side on Mythic difficulty.","15428","Shadowlands Dungeon","86507","0","0","10"
"shadowlands_category_confirmed","True","14375","Hunger for Knowledge","Defeat Tred'ova after defeating an Enlightened Spinemaw Gorger in the Mists of Tirna Scithe on Mythic difficulty.","15428","Shadowlands Dungeon","86528","0","0","10"
"shadowlands_category_confirmed","True","14376","Feed the Beast","Defeat the Hungering Destroyer after draining all of the large anima canisters with Volatile Ejection in Castle Nathria on Normal difficulty or higher.","15438","Shadowlands Raid","86530","0","0","10"
"internal_dnt","True","14377","<Hidden> 9.0 Prologue - Dailies Unlocked [DNT]","","15284","Battle for Azeroth","86676","0","1179652","0"
"snapshot_candidate","True","14379","Mythic: De Other Side Guild Run","Defeat Mueh'zala in De Other Side on Mythic difficulty while in a guild group.","15429","Shadowlands Dungeon","86790","0","49152","10"
"snapshot_candidate","True","14380","Mythic: Halls of Atonement Guild Run","Defeat the Lord Chamberlain in the Halls of Atonement on Mythic difficulty while in a guild group.","15429","Shadowlands Dungeon","86792","0","49152","10"
"snapshot_candidate","True","14381","Mythic: The Necrotic Wake Guild Run","Defeat Nalthor the Rimebinder in the Necrotic Wake on Mythic difficulty while in a guild group.","15429","Shadowlands Dungeon","86800","0","49152","10"
"snapshot_candidate","True","14382","Mythic: Mists of Tirna Scithe Guild Run","Defeat Tred'ova in the Mists of Tirna Scithe on Mythic difficulty while in a guild group.","15429","Shadowlands Dungeon","86794","0","49152","10"
"snapshot_candidate","True","14383","Mythic: Plaguefall Guild Run","Defeat Margrave Stradama in Plaguefall on Mythic difficulty while in a guild group.","15429","Shadowlands Dungeon","86796","0","49152","10"
"snapshot_candidate","True","14384","Mythic: Spires of Ascension Guild Run","Defeat Devos, Paragon of Doubt, in the Spires of Ascension on Mythic difficulty while in a guild group.","15429","Shadowlands Dungeon","86798","0","49152","10"
"snapshot_candidate","True","14385","Mythic: Theater of Pain Guild Run","Defeat Mordretha, the Endless Empress, in the Theater of Pain on Mythic difficulty while in a guild group.","15429","Shadowlands Dungeon","86802","0","49152","10"
"snapshot_candidate","True","14387","Muah'zala kills (Normal De Other Side)","","15430","Shadowlands","86827","0","1","0"
"snapshot_candidate","True","14388","Muah'zala kills (Heroic De Other Side)","","15430","Shadowlands","86829","0","1","0"
"snapshot_candidate","True","14389","Muah'zala kills (Mythic De Other Side)","","15430","Shadowlands","86831","0","1","0"
"snapshot_candidate","True","14390","Lord Chamberlain kills (Normal Halls of Atonement)","","15430","Shadowlands","86833","0","1","0"
"snapshot_candidate","True","14391","Lord Chamberlain kills (Heroic Halls of Atonement)","","15430","Shadowlands","86835","0","1","0"
"snapshot_candidate","True","14392","Lord Chamberlain kills (Mythic Halls of Atonement)","","15430","Shadowlands","86837","0","1","0"
"snapshot_candidate","True","14393","Tred'ova kills (Normal Mists of Tirna Scithe)","","15430","Shadowlands","86839","0","1","0"
"snapshot_candidate","True","14394","Tred'ova kills (Heroic Mists of Tirna Scithe)","","15430","Shadowlands","86841","0","1","0"
"snapshot_candidate","True","14395","Tred'ova kills (Mythic Mists of Tirna Scithe)","","15430","Shadowlands","86843","0","1","0"
"snapshot_candidate","True","14396","Margrave Stradama kills (Normal Plaguefall)","","15430","Shadowlands","86845","0","1","0"
"snapshot_candidate","True","14397","Margrave Stradama kills (Heroic Plaguefall)","","15430","Shadowlands","86847","0","1","0"
"snapshot_candidate","True","14398","Margrave Stradama kills (Mythic Plaguefall)","","15430","Shadowlands","86849","0","1","0"
"snapshot_candidate","True","14399","Devos kills (Normal Spires of Ascension)","","15430","Shadowlands","86851","0","1","0"
"snapshot_candidate","True","14400","Devos kills (Heroic Spires of Ascension)","","15430","Shadowlands","86853","0","1","0"
"snapshot_candidate","True","14401","Devos kills (Mythic Spires of Ascension)","","15430","Shadowlands","86855","0","1","0"
"snapshot_candidate","True","14402","Nalthor the Rimebinder kills (Normal The Necrotic Wake)","","15430","Shadowlands","86857","0","1","0"
"snapshot_candidate","True","14403","Nalthor the Rimebinder kills (Heroic The Necrotic Wake)","","15430","Shadowlands","86859","0","1","0"
"snapshot_candidate","True","14404","Nalthor the Rimebinder kills (Mythic The Necrotic Wake)","","15430","Shadowlands","86861","0","1","0"
"snapshot_candidate","True","14405","Mordretha kills (Normal Theater of Pain)","","15430","Shadowlands","86863","0","1","0"
"snapshot_candidate","True","14406","Mordretha kills (Heroic Theater of Pain)","","15430","Shadowlands","86865","0","1","0"
"snapshot_candidate","True","14407","Mordretha kills (Mythic Theater of Pain)","","15430","Shadowlands","86867","0","1","0"
"shadowlands_category_confirmed","True","14408","Heroic: De Other Side","Defeat Mueh'zala in De Other Side on Heroic difficulty or higher.","15428","Shadowlands Dungeon","86869","0","0","10"
"shadowlands_category_confirmed","True","14409","Mythic: De Other Side","Defeat Mueh'zala in De Other Side on Mythic or Mythic Keystone difficulty.","15428","Shadowlands Dungeon","86871","0","0","10"
"shadowlands_category_confirmed","True","14410","Heroic: Halls of Atonement","Defeat the Lord Chamberlain in the Halls of Atonement on Heroic difficulty or higher.","15428","Shadowlands Dungeon","86873","0","0","10"
"shadowlands_category_confirmed","True","14411","Mythic: Halls of Atonement","Defeat the Lord Chamberlain in the Halls of Atonement on Mythic or Mythic Keystone difficulty.","15428","Shadowlands Dungeon","86875","0","0","10"
"shadowlands_category_confirmed","True","14412","Heroic: Mists of Tirna Scithe","Defeat Tred'ova in Mists of Tirna Scithe on Heroic difficulty or higher.","15428","Shadowlands Dungeon","86877","0","0","10"
"shadowlands_category_confirmed","True","14413","Mythic: Mists of Tirna Scithe","Defeat Tred'ova in Mists of Tirna Scithe on Mythic or Mythic Keystone difficulty.","15428","Shadowlands Dungeon","86879","0","0","10"
"shadowlands_category_confirmed","True","14414","Heroic: Plaguefall","Defeat Margrave Stradama in Plaguefall on Heroic difficulty or higher.","15428","Shadowlands Dungeon","86881","0","0","10"
"shadowlands_category_confirmed","True","14415","Mythic: Plaguefall","Defeat Margrave Stradama in Plaguefall on Mythic or Mythic Keystone difficulty.","15428","Shadowlands Dungeon","86883","0","0","10"
"shadowlands_category_confirmed","True","14416","Heroic: Theater of Pain","Defeat Mordretha, the Endless Empress in Theater of Pain on Heroic difficutly or higher.","15428","Shadowlands Dungeon","86885","0","0","10"
"shadowlands_category_confirmed","True","14417","Mythic: Theater of Pain","Defeat Mordretha, the Endless Empress in Theater of Pain on Mythic or Mythic Keystone difficulty.","15428","Shadowlands Dungeon","86887","0","0","10"
"snapshot_candidate","True","14418","Shadowlands Dungeon Hero","Complete the Shadowlands Heroic dungeon achievements listed below.","168","Dungeons & Raids","86915","0","135168","20"
"snapshot_candidate","True","14419","Shriekwing Kills (Normal Castle Nathria)","","15430","Shadowlands","86940","0","1","0"
"snapshot_candidate","True","14420","Shriekwing Kills (Heroic Castle Nathria)","","15430","Shadowlands","86944","0","1","0"
"snapshot_candidate","True","14421","Shriekwing Kills (Mythic Castle Nathria)","","15430","Shadowlands","86942","0","1","0"
"snapshot_candidate","True","14422","Shriekwing Kills (Raid Finder Castle Nathria)","","15430","Shadowlands","86938","0","1","0"
"snapshot_candidate","True","14423","Huntsman Altimor Kills (Normal Castle Nathria)","","15430","Shadowlands","86956","0","1","0"
"snapshot_candidate","True","14424","Huntsman Altimor Kills (Heroic Castle Nathria)","","15430","Shadowlands","86960","0","1","0"
"snapshot_candidate","True","14425","Huntsman Altimor Kills (Mythic Castle Nathria)","","15430","Shadowlands","86958","0","1","0"
"snapshot_candidate","True","14426","Huntsman Altimor Kills (Raid Finder Castle Nathria)","","15430","Shadowlands","86954","0","1","0"
"snapshot_candidate","True","14427","Hungering Destroyer Kills (Normal Castle Nathria)","","15430","Shadowlands","86972","0","1","0"
"snapshot_candidate","True","14428","Hungering Destroyer Kills (Heroic Castle Nathria)","","15430","Shadowlands","86976","0","1","0"
"snapshot_candidate","True","14429","Hungering Destroyer Kills (Mythic Castle Nathria)","","15430","Shadowlands","86974","0","1","0"
"snapshot_candidate","True","14430","Hungering Destroyer Kills (Raid Finder Castle Nathria)","","15430","Shadowlands","86970","0","1","0"
"snapshot_candidate","True","14431","Artificer Xy'mox Kills (Normal Castle Nathria)","","15430","Shadowlands","86907","0","1","0"
"snapshot_candidate","True","14432","Artificer Xy'mox Kills (Heroic Castle Nathria)","","15430","Shadowlands","86911","0","1","0"
"snapshot_candidate","True","14433","Artificer Xy'mox Kills (Mythic Castle Nathria)","","15430","Shadowlands","86909","0","1","0"
"snapshot_candidate","True","14434","Artificer Xy'mox Kills (Raid Finder Castle Nathria)","","15430","Shadowlands","86905","0","1","0"
"snapshot_candidate","True","14435","Sun King's Salvation Kills (Normal Castle Nathria)","","15430","Shadowlands","86964","0","1","0"
"snapshot_candidate","True","14436","Sun King's Salvation Kills (Heroic Castle Nathria)","","15430","Shadowlands","86968","0","1","0"
"snapshot_candidate","True","14437","Sun King's Salvation Kills (Mythic Castle Nathria)","","15430","Shadowlands","86966","0","1","0"
"snapshot_candidate","True","14438","Sun King's Salvation Kills (Raid Finder Castle Nathria)","","15430","Shadowlands","86962","0","1","0"
"snapshot_candidate","True","14439","Lady Inerva Darkvein Kills (Normal Castle Nathria)","","15430","Shadowlands","86889","0","1","0"
"snapshot_candidate","True","14440","Lady Inerva Darkvein Kills (Heroic Castle Nathria)","","15430","Shadowlands","86893","0","1","0"
"snapshot_candidate","True","14441","Lady Inerva Darkvein Kills (Mythic Castle Nathria)","","15430","Shadowlands","86891","0","1","0"
"snapshot_candidate","True","14442","Lady Inerva Darkvein Kills (Raid Finder Castle Nathria)","","15430","Shadowlands","86895","0","1","0"
"snapshot_candidate","True","14443","The Council of Blood Kills (Normal Castle Nathria)","","15430","Shadowlands","86899","0","1","0"
"snapshot_candidate","True","14444","The Council of Blood Kills (Heroic Castle Nathria)","","15430","Shadowlands","86903","0","1","0"
"snapshot_candidate","True","14445","The Council of Blood Kills (Mythic Castle Nathria)","","15430","Shadowlands","86901","0","1","0"
"snapshot_candidate","True","14446","The Council of Blood Kills (Raid Finder Castle Nathria)","","15430","Shadowlands","86897","0","1","0"
"snapshot_candidate","True","14447","Sludgefist Kills (Normal Castle Nathria)","","15430","Shadowlands","86932","0","1","0"
"snapshot_candidate","True","14448","Sludgefist Kills (Heroic Castle Nathria)","","15430","Shadowlands","86936","0","1","0"
"snapshot_candidate","True","14449","Sludgefist Kills (Mythic Castle Nathria)","","15430","Shadowlands","86934","0","1","0"
"snapshot_candidate","True","14450","Sludgefist Kills (Raid Finder Castle Nathria)","","15430","Shadowlands","86930","0","1","0"
"snapshot_candidate","True","14451","Stone Legion Generals Kills (Normal Castle Nathria)","","15430","Shadowlands","86948","0","1","0"
"snapshot_candidate","True","14452","Stone Legion Generals Kills (Heroic Castle Nathria)","","15430","Shadowlands","86952","0","1","0"
