"status","current_exists","achievement_id","title","description","category_id","category_name","criteria_tree_id","reward_item_id","flags","points"
"snapshot_candidate","True","19778","Algari Skinning 75 (DNT)","","15498","Skinning","154799","0","9437188","0"
"snapshot_candidate","True","20074","Dynamic Duo Complete (DNT)","","92","Characters","156122","0","70647808","0"
"snapshot_candidate","True","20077","Terrific Trio Complete (DNT)","","92","Characters","156126","0","3276800","0"
"snapshot_candidate","True","20078","Quintessential Quintet Complete (DNT)","","92","Characters","156128","0","3276800","0"
"tww_category_confirmed","True","20118","The Isle of Dorn","Complete the following storylines in the Isle of Dorn.","15506","War Within","156244","0","0","10"
"snapshot_candidate","True","20255","Dornogal Drift: Bronze","Complete Dornogal Drift.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20256","Dornogal Drift: Silver","Get Silver ranked time for Dornogal Drift.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20257","Dornogal Drift: Gold","Get Gold ranked time for Dornogal Drift.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20258","Dornogal Drift Advanced: Bronze","Complete Dornogal Drift Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20259","Dornogal Drift Advanced: Silver","Get Silver ranked time for Dornogal Drift Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20260","Dornogal Drift Advanced: Gold","Get Gold ranked time for Dornogal Drift Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20261","Dornogal Drift Reverse: Bronze","Complete Dornogal Drift Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20262","Dornogal Drift Reverse: Silver","Get Silver ranked time for Dornogal Drift Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20263","Dornogal Drift Reverse: Gold","Get Gold ranked time for Dornogal Drift Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20264","Storm's Watch Survey: Bronze","Complete Storm's Watch Survey.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20265","Storm's Watch Survey: Silver","Get Silver ranked time for Storm's Watch Survey.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20266","Storm's Watch Survey: Gold","Get Gold ranked time for Storm's Watch Survey.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20267","Storm's Watch Survey Advanced: Bronze","Complete Storm's Watch Survey Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20268","Storm's Watch Survey Advanced: Silver","Get Silver ranked time for Storm's Watch Survey Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20269","Storm's Watch Survey Advanced: Gold","Get Gold ranked time for Storm's Watch Survey Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20270","Storm's Watch Survey Reverse: Bronze","Complete Storm's Watch Survey Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20271","Storm's Watch Survey Reverse: Silver","Get Silver ranked time for Storm's Watch Survey Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20272","Storm's Watch Survey Reverse: Gold","Get Gold ranked time for Storm's Watch Survey Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20273","Basin Bypass: Bronze","Complete Basin Bypass.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20274","Basin Bypass: Silver","Get Silver ranked time for Basin Bypass.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20275","Basin Bypass: Gold","Get Gold ranked time for Basin Bypass.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20276","Basin Bypass Advanced: Bronze","Complete Basin Bypass Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20277","Basin Bypass Advanced: Silver","Get Silver ranked time for Basin Bypass Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20278","Basin Bypass Advanced: Gold","Get Gold ranked time for Basin Bypass Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20279","Basin Bypass Reverse: Bronze","Complete Basin Bypass Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20280","Basin Bypass Reverse: Silver","Get Silver ranked time for Basin Bypass Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20281","Basin Bypass Reverse: Gold","Get Gold ranked time for Basin Bypass Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20282","The Wold Ways: Bronze","Complete The Wold Ways.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20283","The Wold Ways: Silver","Get Silver ranked time for The Wold Ways.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20284","The Wold Ways: Gold","Get Gold ranked time for The Wold Ways.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20285","The Wold Ways Advanced: Bronze","Complete The Wold Ways Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20286","The Wold Ways Advanced: Silver","Get Silver ranked time for The Wold Ways Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20287","The Wold Ways Advanced: Gold","Get Gold ranked time for The Wold Ways Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20288","The Wold Ways Reverse: Bronze","Complete The Wold Ways Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20289","The Wold Ways Reverse: Silver","Get Silver ranked time for The Wold Ways Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20290","The Wold Ways Reverse: Gold","Get Gold ranked time for The Wold Ways Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20291","Thunderhead Trail: Bronze","Complete Thunderhead Trail.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20292","Thunderhead Trail: Silver","Get Silver ranked time for Thunderhead Trail.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20293","Thunderhead Trail: Gold","Get Gold ranked time for Thunderhead Trail.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20294","Thunderhead Trail Advanced: Bronze","Complete Thunderhead Trail Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20295","Thunderhead Trail Advanced: Silver","Get Silver ranked time for Thunderhead Trail Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20296","Thunderhead Trail Advanced: Gold","Get Gold ranked time for Thunderhead Trail Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20297","Thunderhead Trail Reverse: Bronze","Complete Thunderhead Trail Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20298","Thunderhead Trail Reverse: Silver","Get Silver ranked time for Thunderhead Trail Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20299","Thunderhead Trail Reverse: Gold","Get Gold ranked time for Thunderhead Trail Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20300","Orecreg's Doglegs: Bronze","Complete Orecreg's Doglegs.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20301","Orecreg's Doglegs: Silver","Get Silver ranked time for Orecreg's Doglegs.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20302","Orecreg's Doglegs: Gold","Get Gold ranked time for Orecreg's Doglegs.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20303","Orecreg's Doglegs Advanced: Bronze","Complete Orecreg's Doglegs Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20304","Orecreg's Doglegs Advanced: Silver","Get Silver ranked time for Orecreg's Doglegs Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20305","Orecreg's Doglegs Advanced: Gold","Get Gold ranked time for Orecreg's Doglegs Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20306","Orecreg's Doglegs Reverse: Bronze","Complete Orecreg's Doglegs Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20307","Orecreg's Doglegs Reverse: Silver","Get Silver ranked time for Orecreg's Doglegs Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20308","Orecreg's Doglegs Reverse: Gold","Get Gold ranked time for Orecreg's Doglegs Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20309","Earthenworks Weave: Bronze","Complete Earthenworks Weave.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20310","Earthenworks Weave: Silver","Get Silver ranked time for Earthenworks Weave.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20311","Earthenworks Weave: Gold","Get Gold ranked time for Earthenworks Weave.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20312","Earthenworks Weave Advanced: Bronze","Complete Earthenworks Weave Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20313","Earthenworks Weave Advanced: Silver","Get Silver ranked time for Earthenworks Weave Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20314","Earthenworks Weave Advanced: Gold","Get Gold ranked time for Earthenworks Weave Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20315","Earthenworks Weave Reverse: Bronze","Complete Earthenworks Weave Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20316","Earthenworks Weave Reverse: Silver","Get Silver ranked time for Earthenworks Weave Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20317","Earthenworks Weave Reverse: Gold","Get Gold ranked time for Earthenworks Weave Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20318","Ringing Deeps Ramble: Bronze","Complete Ringing Deeps Ramble.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20319","Ringing Deeps Ramble: Silver","Get Silver ranked time for Ringing Deeps Ramble.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20320","Ringing Deeps Ramble: Gold","Get Gold ranked time for Ringing Deeps Ramble.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20321","Ringing Deeps Ramble Advanced: Bronze","Complete Ringing Deeps Ramble Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20322","Ringing Deeps Ramble Advanced: Silver","Get Silver ranked time for Ringing Deeps Ramble Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20323","Ringing Deeps Ramble Advanced: Gold","Get Gold ranked time for Ringing Deeps Ramble Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20324","Ringing Deeps Ramble Reverse: Bronze","Complete Ringing Deeps Ramble Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20325","Ringing Deeps Ramble Reverse: Silver","Get Silver ranked time for Ringing Deeps Ramble Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20326","Ringing Deeps Ramble Reverse: Gold","Get Gold ranked time for Ringing Deeps Ramble Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20327","Chittering Concourse: Bronze","Complete Chittering Concourse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20328","Chittering Concourse: Silver","Get Silver ranked time for Chittering Concourse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20329","Chittering Concourse: Gold","Get Gold ranked time for Chittering Concourse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20330","Chittering Concourse Advanced: Bronze","Complete Chittering Concourse Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20331","Chittering Concourse Advanced: Silver","Get Silver ranked time for Chittering Concourse Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20332","Chittering Concourse Advanced: Gold","Get Gold ranked time for Chittering Concourse Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20333","Chittering Concourse Reverse: Bronze","Complete Chittering Concourse Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20334","Chittering Concourse Reverse: Silver","Get Silver ranked time for Chittering Concourse Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20335","Chittering Concourse Reverse: Gold","Get Gold ranked time for Chittering Concourse Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20336","Cataract River Cruise: Bronze","Complete Cataract River Cruise.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20337","Cataract River Cruise: Silver","Get Silver ranked time for Cataract River Cruise.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20338","Cataract River Cruise: Gold","Get Gold ranked time for Cataract River Cruise.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20339","Cataract River Cruise Advanced: Bronze","Complete Cataract River Cruise Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20340","Cataract River Cruise Advanced: Silver","Get Silver ranked time for Cataract River Cruise Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20341","Cataract River Cruise Advanced: Gold","Get Gold ranked time for Cataract River Cruise Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20342","Cataract River Cruise Reverse: Bronze","Complete Cataract River Cruise Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20343","Cataract River Cruise Reverse: Silver","Get Silver ranked time for Cataract River Cruise Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20344","Cataract River Cruise Reverse: Gold","Get Gold ranked time for Cataract River Cruise Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20345","Taelloch Twist: Bronze","Complete Taelloch Twist.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20346","Taelloch Twist: Silver","Get Silver ranked time for Taelloch Twist.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20347","Taelloch Twist: Gold","Get Gold ranked time for Taelloch Twist.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20348","Taelloch Twist Advanced: Bronze","Complete Taelloch Twist Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20349","Taelloch Twist Advanced: Silver","Get Silver ranked time for Taelloch Twist Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20350","Taelloch Twist Advanced: Gold","Get Gold ranked time for Taelloch Twist Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20351","Taelloch Twist Reverse: Bronze","Complete Taelloch Twist Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20352","Taelloch Twist Reverse: Silver","Get Silver ranked time for Taelloch Twist Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20353","Taelloch Twist Reverse: Gold","Get Gold ranked time for Taelloch Twist Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20354","Opportunity Point Amble: Bronze","Complete Opportunity Point Amble.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20355","Opportunity Point Amble: Silver","Get Silver ranked time for Opportunity Point Amble.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20356","Opportunity Point Amble: Gold","Get Gold ranked time for Opportunity Point Amble.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20357","Opportunity Point Amble Advanced: Bronze","Complete Opportunity Point Amble Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20358","Opportunity Point Amble Advanced: Silver","Get Silver ranked time for Opportunity Point Amble Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20359","Opportunity Point Amble Advanced: Gold","Get Gold ranked time for Opportunity Point Amble Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20360","Opportunity Point Amble Reverse: Bronze","Complete Opportunity Point Amble Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20361","Opportunity Point Amble Reverse: Silver","Get Silver ranked time for Opportunity Point Amble Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20362","Opportunity Point Amble Reverse: Gold","Get Gold ranked time for Opportunity Point Amble Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20363","Dunelle's Detour: Bronze","Complete Dunelle's Detour.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20364","Dunelle's Detour: Silver","Get Silver ranked time for Dunelle's Detour.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20365","Dunelle's Detour: Gold","Get Gold ranked time for Dunelle's Detour.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20366","Dunelle's Detour Advanced: Bronze","Complete Dunelle's Detour Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20367","Dunelle's Detour Advanced: Silver","Get Silver ranked time for Dunelle's Detour Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20368","Dunelle's Detour Advanced: Gold","Get Gold ranked time for Dunelle's Detour Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20369","Dunelle's Detour Reverse: Bronze","Complete Dunelle's Detour Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20370","Dunelle's Detour Reverse: Silver","Get Silver ranked time for Dunelle's Detour Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20371","Dunelle's Detour Reverse: Gold","Get Gold ranked time for Dunelle's Detour Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20372","Tenir's Traversal: Bronze","Complete Tenir's Traversal.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20373","Tenir's Traversal: Silver","Get Silver ranked time for Tenir's Traversal.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20374","Tenir's Traversal: Gold","Get Gold ranked time for Tenir's Traversal.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20375","Tenir's Traversal Advanced: Bronze","Complete Tenir's Traversal Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20376","Tenir's Traversal Advanced: Silver","Get Silver ranked time for Tenir's Traversal Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20377","Tenir's Traversal Advanced: Gold","Get Gold ranked time for Tenir's Traversal Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20378","Tenir's Traversal Reverse: Bronze","Complete Tenir's Traversal Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20379","Tenir's Traversal Reverse: Silver","Get Silver ranked time for Tenir's Traversal Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20380","Tenir's Traversal Reverse: Gold","Get Gold ranked time for Tenir's Traversal Reverse.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20381","Light's Redoubt Descent: Bronze","Complete Light's Redoubt Descent.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20382","Light's Redoubt Descent: Silver","Get Silver ranked time for Light's Redoubt Descent.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20383","Light's Redoubt Descent: Gold","Get Gold ranked time for Light's Redoubt Descent.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20384","Light's Redoubt Descent Advanced: Bronze","Complete Light's Redoubt Descent Advanced.","15462","Skyriding","0","0","1048576","0"
"snapshot_candidate","True","20385","Light's Redoubt Descent Advanced: Silver","Get Silver ranked time for Light's Redoubt Descent Advanced.","15462","Skyriding","0","0","1048576","0"
